[15:03:31] [2J[HCONTAINER ID   NAME                                                                                                                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
[15:04:41] 80356d8579e7   orderer3.identity.com                                                                                                 0.61%     40.21MiB / 15.49GiB   0.25%     806MB / 887MB     3.69MB / 271MB   15
[15:04:41] 0d70ef5caadc   orderer2.identity.com                                                                                                 1.04%     42.89MiB / 15.49GiB   0.27%     1.46GB / 1.53GB   5.59MB / 274MB   15
[15:04:41] 05b342d7b3f5   orderer1.identity.com                                                                                                 0.62%     33.89MiB / 15.49GiB   0.21%     800MB / 809MB     4.37MB / 270MB   15
[15:04:41] a0c0c45b9872   peer2.org3.identity.com                                                                                               3.23%     136.9MiB / 15.49GiB   0.86%     2.24GB / 2.26GB   14.3MB / 513MB   15
[15:04:41] 8faec6f34f3c   peer1.org3.identity.com                                                                                               9.28%     133.4MiB / 15.49GiB   0.84%     2.27GB / 2.21GB   16.6MB / 521MB   15
[15:04:41] 337e8f6db09e   peer2.org2.identity.com                                                                                               3.03%     142MiB / 15.49GiB     0.90%     2.27GB / 2.19GB   21.9MB / 577MB   15
[15:04:41] 5e74419647c4   peer1.org2.identity.com                                                                                               2.49%     141.3MiB / 15.49GiB   0.89%     2.29GB / 2.31GB   22MB / 572MB     16
[15:04:41] 865404ecb048   peer2.org1.identity.com                                                                                               1.84%     144.7MiB / 15.49GiB   0.91%     2.32GB / 2.25GB   25.2MB / 575MB   15
[15:04:41] c749ab6484ff   peer1.org1.identity.com                                                                                               7.53%     145.9MiB / 15.49GiB   0.92%     2.45GB / 3.83GB   22.9MB / 576MB   15
[15:04:41] dbd9808b2b8f   peer2.org3.identity.com.couchdb                                                                                       0.38%     83.62MiB / 15.49GiB   0.53%     72.2MB / 75MB     95.4MB / 1.9GB   35
[15:04:41] 6e440a11eb1b   peer1.org3.identity.com.couchdb                                                                                       3.73%     87.57MiB / 15.49GiB   0.55%     72.3MB / 75.1MB   98.6MB / 1.9GB   35
[15:04:41] ab4dcccc1078   peer2.org2.identity.com.couchdb                                                                                       1.29%     88.41MiB / 15.49GiB   0.56%     86.8MB / 90.4MB   105MB / 2.28GB   35
[15:04:41] 1bacac19a36b   peer1.org2.identity.com.couchdb                                                                                       0.55%     83.57MiB / 15.49GiB   0.53%     86.8MB / 90.3MB   109MB / 2.28GB   35
[15:04:41] 4b48fbc96661   peer2.org1.identity.com.couchdb                                                                                       4.36%     91.43MiB / 15.49GiB   0.58%     86.7MB / 90.3MB   102MB / 2.28GB   35
[15:04:41] 3f8cbf795527   peer1.org1.identity.com.couchdb                                                                                       0.56%     96.65MiB / 15.49GiB   0.61%     108MB / 137MB     115MB / 2.28GB   35
[15:04:42] [2J[HCONTAINER ID   NAME                                                                                                                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
[15:04:42] 18bb2f15dfb7   explorer.network2                                                                                                     0.00%     106.8MiB / 15.49GiB   0.67%     2.33GB / 733MB    65.5MB / 334MB   35
[15:04:42] 3b0fdb8b1df2   explorerdb.network2                                                                                                   0.00%     51.02MiB / 15.49GiB   0.32%     190MB / 637MB     7.1MB / 1.34GB   9
[15:04:42] ec7b8640253d   dev-peer1.org3.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.961MiB / 2GiB       0.29%     65.7MB / 27.8MB   3.7MB / 0B       13
[15:04:42] b8a8246aec46   dev-peer2.org1.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.324MiB / 2GiB       0.31%     86.8MB / 32.7MB   3.76MB / 0B      12
[15:04:42] 934735486d7b   dev-peer1.org2.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.957MiB / 2GiB       0.29%     64.7MB / 27.2MB   3.66MB / 0B      12
[15:04:42] 74758e0a679d   dev-peer1.org1.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.406MiB / 2GiB       0.31%     21.4MB / 16.6MB   4.3MB / 0B       12
[15:04:42] 581d41f04dcc   dev-peer2.org3.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.641MiB / 2GiB       0.32%     42.9MB / 21.7MB   3.98MB / 0B      12
[15:04:42] 58459e16b961   dev-peer2.org2.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.945MiB / 2GiB       0.29%     43.4MB / 22MB     3.72MB / 0B      12
[15:04:42] 35431a70e963   dev-peer1.org1.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.953MiB / 2GiB       0.24%     3.56MB / 3.82MB   2.02MB / 0B      12
[15:04:42] 113f0349b911   dev-peer1.org2.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.801MiB / 2GiB       0.23%     3.55MB / 3.81MB   2.27MB / 0B      12
[15:04:42] b023b5612595   dev-peer2.org3.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.789MiB / 2GiB       0.23%     3.56MB / 3.82MB   2.61MB / 0B      12
[15:04:42] 325f2e21fedb   dev-peer2.org1.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     5.898MiB / 2GiB       0.29%     3.56MB / 3.82MB   2.06MB / 0B      12
[15:04:42] cfc890e52c31   dev-peer2.org2.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.551MiB / 2GiB       0.22%     3.56MB / 3.82MB   2.11MB / 0B      12
[15:04:42] a46281cd51fc   dev-peer1.org3.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.543MiB / 2GiB       0.22%     3.55MB / 3.81MB   2.49MB / 0B      12
[15:04:42] a5fb9948b370   network2                                                                                                              0.00%     65.82MiB / 15.49GiB   0.42%     294MB / 241MB     18.4MB / 431MB   1
[15:04:42] d9e8b09ffdd3   ca1.org3.identity.com                                                                                                 0.00%     4.016MiB / 15.49GiB   0.03%     114kB / 0B        69.6kB / 352kB   13
[15:04:42] 6df00249836c   ca1.org2.identity.com                                                                                                 0.00%     3.895MiB / 15.49GiB   0.02%     113kB / 0B        127kB / 352kB    13
[15:04:42] 55e5f3ae2c46   ca1.org1.identity.com                                                                                                 0.00%     4.027MiB / 15.49GiB   0.03%     113kB / 0B        852kB / 352kB    13
[15:04:42] 80356d8579e7   orderer3.identity.com                                                                                                 0.62%     40.21MiB / 15.49GiB   0.25%     806MB / 887MB     3.69MB / 271MB   15
[15:04:42] 0d70ef5caadc   orderer2.identity.com                                                                                                 1.04%     42.89MiB / 15.49GiB   0.27%     1.46GB / 1.53GB   5.59MB / 274MB   15
[15:04:42] 05b342d7b3f5   orderer1.identity.com                                                                                                 0.62%     33.89MiB / 15.49GiB   0.21%     800MB / 809MB     4.37MB / 270MB   15
[15:04:42] a0c0c45b9872   peer2.org3.identity.com                                                                                               3.23%     136.9MiB / 15.49GiB   0.86%     2.24GB / 2.26GB   14.3MB / 513MB   15
[15:04:42] 8faec6f34f3c   peer1.org3.identity.com                                                                                               2.32%     133.4MiB / 15.49GiB   0.84%     2.27GB / 2.21GB   16.6MB / 521MB   15
[15:04:42] 337e8f6db09e   peer2.org2.identity.com                                                                                               2.56%     142MiB / 15.49GiB     0.90%     2.27GB / 2.19GB   21.9MB / 577MB   15
[15:04:42] 5e74419647c4   peer1.org2.identity.com                                                                                               2.49%     141.3MiB / 15.49GiB   0.89%     2.29GB / 2.31GB   22MB / 572MB     16
[15:04:42] 865404ecb048   peer2.org1.identity.com                                                                                               1.84%     144.7MiB / 15.49GiB   0.91%     2.32GB / 2.25GB   25.2MB / 575MB   15
[15:04:42] c749ab6484ff   peer1.org1.identity.com                                                                                               7.53%     145.9MiB / 15.49GiB   0.92%     2.45GB / 3.83GB   22.9MB / 576MB   15
[15:04:42] dbd9808b2b8f   peer2.org3.identity.com.couchdb                                                                                       0.28%     83.62MiB / 15.49GiB   0.53%     72.2MB / 75MB     95.4MB / 1.9GB   35
[15:04:42] 6e440a11eb1b   peer1.org3.identity.com.couchdb                                                                                       0.49%     87.57MiB / 15.49GiB   0.55%     72.3MB / 75.1MB   98.6MB / 1.9GB   35
[15:04:42] ab4dcccc1078   peer2.org2.identity.com.couchdb                                                                                       1.29%     88.41MiB / 15.49GiB   0.56%     86.8MB / 90.4MB   105MB / 2.28GB   35
[15:04:42] 1bacac19a36b   peer1.org2.identity.com.couchdb                                                                                       0.64%     83.57MiB / 15.49GiB   0.53%     86.8MB / 90.3MB   109MB / 2.28GB   35
[15:04:42] 4b48fbc96661   peer2.org1.identity.com.couchdb                                                                                       0.86%     91.41MiB / 15.49GiB   0.58%     86.7MB / 90.3MB   102MB / 2.28GB   35
[15:04:42] 3f8cbf795527   peer1.org1.identity.com.couchdb                                                                                       0.61%     96.65MiB / 15.49GiB   0.61%     108MB / 137MB     115MB / 2.28GB   35
[15:04:42] [2J[HCONTAINER ID   NAME                                                                                                                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
[15:04:42] 18bb2f15dfb7   explorer.network2                                                                                                     0.00%     106.8MiB / 15.49GiB   0.67%     2.33GB / 733MB    65.5MB / 334MB   35
[15:04:42] 3b0fdb8b1df2   explorerdb.network2                                                                                                   0.00%     51.02MiB / 15.49GiB   0.32%     190MB / 637MB     7.1MB / 1.34GB   9
[15:04:42] ec7b8640253d   dev-peer1.org3.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.961MiB / 2GiB       0.29%     65.7MB / 27.8MB   3.7MB / 0B       13
[15:04:42] b8a8246aec46   dev-peer2.org1.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.324MiB / 2GiB       0.31%     86.8MB / 32.7MB   3.76MB / 0B      12
[15:04:42] 934735486d7b   dev-peer1.org2.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.957MiB / 2GiB       0.29%     64.7MB / 27.2MB   3.66MB / 0B      12
[15:04:42] 74758e0a679d   dev-peer1.org1.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.406MiB / 2GiB       0.31%     21.4MB / 16.6MB   4.3MB / 0B       12
[15:04:42] 581d41f04dcc   dev-peer2.org3.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.641MiB / 2GiB       0.32%     42.9MB / 21.7MB   3.98MB / 0B      12
[15:04:42] 58459e16b961   dev-peer2.org2.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.945MiB / 2GiB       0.29%     43.4MB / 22MB     3.72MB / 0B      12
[15:04:42] 35431a70e963   dev-peer1.org1.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.953MiB / 2GiB       0.24%     3.56MB / 3.82MB   2.02MB / 0B      12
[15:04:42] 113f0349b911   dev-peer1.org2.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.801MiB / 2GiB       0.23%     3.55MB / 3.81MB   2.27MB / 0B      12
[15:04:42] b023b5612595   dev-peer2.org3.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.789MiB / 2GiB       0.23%     3.56MB / 3.82MB   2.61MB / 0B      12
[15:04:42] 325f2e21fedb   dev-peer2.org1.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     5.898MiB / 2GiB       0.29%     3.56MB / 3.82MB   2.06MB / 0B      12
[15:04:42] cfc890e52c31   dev-peer2.org2.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.551MiB / 2GiB       0.22%     3.56MB / 3.82MB   2.11MB / 0B      12
[15:04:42] a46281cd51fc   dev-peer1.org3.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.543MiB / 2GiB       0.22%     3.55MB / 3.81MB   2.49MB / 0B      12
[15:04:42] a5fb9948b370   network2                                                                                                              0.00%     65.82MiB / 15.49GiB   0.42%     294MB / 241MB     18.4MB / 431MB   1
[15:04:42] d9e8b09ffdd3   ca1.org3.identity.com                                                                                                 0.00%     4.016MiB / 15.49GiB   0.03%     114kB / 0B        69.6kB / 352kB   13
[15:04:42] 6df00249836c   ca1.org2.identity.com                                                                                                 0.00%     3.895MiB / 15.49GiB   0.02%     113kB / 0B        127kB / 352kB    13
[15:04:42] 55e5f3ae2c46   ca1.org1.identity.com                                                                                                 0.00%     4.027MiB / 15.49GiB   0.03%     113kB / 0B        852kB / 352kB    13
[15:04:42] 80356d8579e7   orderer3.identity.com                                                                                                 0.62%     40.21MiB / 15.49GiB   0.25%     806MB / 887MB     3.69MB / 271MB   15
[15:04:42] 0d70ef5caadc   orderer2.identity.com                                                                                                 1.04%     42.89MiB / 15.49GiB   0.27%     1.46GB / 1.53GB   5.59MB / 274MB   15
[15:04:42] 05b342d7b3f5   orderer1.identity.com                                                                                                 0.62%     33.89MiB / 15.49GiB   0.21%     800MB / 809MB     4.37MB / 270MB   15
[15:04:42] a0c0c45b9872   peer2.org3.identity.com                                                                                               3.23%     136.9MiB / 15.49GiB   0.86%     2.24GB / 2.26GB   14.3MB / 513MB   15
[15:04:42] 8faec6f34f3c   peer1.org3.identity.com                                                                                               2.32%     133.4MiB / 15.49GiB   0.84%     2.27GB / 2.21GB   16.6MB / 521MB   15
[15:04:42] 337e8f6db09e   peer2.org2.identity.com                                                                                               2.56%     142MiB / 15.49GiB     0.90%     2.27GB / 2.19GB   21.9MB / 577MB   15
[15:04:42] 5e74419647c4   peer1.org2.identity.com                                                                                               2.49%     141.3MiB / 15.49GiB   0.89%     2.29GB / 2.31GB   22MB / 572MB     16
[15:04:42] 865404ecb048   peer2.org1.identity.com                                                                                               1.84%     144.7MiB / 15.49GiB   0.91%     2.32GB / 2.25GB   25.2MB / 575MB   15
[15:04:42] c749ab6484ff   peer1.org1.identity.com                                                                                               7.53%     145.9MiB / 15.49GiB   0.92%     2.45GB / 3.83GB   22.9MB / 576MB   15
[15:04:42] dbd9808b2b8f   peer2.org3.identity.com.couchdb                                                                                       0.28%     83.62MiB / 15.49GiB   0.53%     72.2MB / 75MB     95.4MB / 1.9GB   35
[15:04:42] 6e440a11eb1b   peer1.org3.identity.com.couchdb                                                                                       0.49%     87.57MiB / 15.49GiB   0.55%     72.3MB / 75.1MB   98.6MB / 1.9GB   35
[15:04:42] ab4dcccc1078   peer2.org2.identity.com.couchdb                                                                                       1.29%     88.41MiB / 15.49GiB   0.56%     86.8MB / 90.4MB   105MB / 2.28GB   35
[15:04:42] 1bacac19a36b   peer1.org2.identity.com.couchdb                                                                                       0.64%     83.57MiB / 15.49GiB   0.53%     86.8MB / 90.3MB   109MB / 2.28GB   35
[15:04:42] 4b48fbc96661   peer2.org1.identity.com.couchdb                                                                                       0.86%     91.41MiB / 15.49GiB   0.58%     86.7MB / 90.3MB   102MB / 2.28GB   35
[15:04:42] 3f8cbf795527   peer1.org1.identity.com.couchdb                                                                                       0.61%     96.65MiB / 15.49GiB   0.61%     108MB / 137MB     115MB / 2.28GB   35
[15:04:43] [2J[HCONTAINER ID   NAME                                                                                                                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
[15:04:43] 18bb2f15dfb7   explorer.network2                                                                                                     1.63%     106.8MiB / 15.49GiB   0.67%     2.33GB / 733MB    65.5MB / 334MB   35
[15:04:43] 3b0fdb8b1df2   explorerdb.network2                                                                                                   1.70%     51.02MiB / 15.49GiB   0.32%     190MB / 637MB     7.1MB / 1.34GB   9
[15:04:43] ec7b8640253d   dev-peer1.org3.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.961MiB / 2GiB       0.29%     65.7MB / 27.8MB   3.7MB / 0B       13
[15:04:43] b8a8246aec46   dev-peer2.org1.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.324MiB / 2GiB       0.31%     86.8MB / 32.7MB   3.76MB / 0B      12
[15:04:43] 934735486d7b   dev-peer1.org2.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.957MiB / 2GiB       0.29%     64.7MB / 27.2MB   3.66MB / 0B      12
[15:04:43] 74758e0a679d   dev-peer1.org1.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.406MiB / 2GiB       0.31%     21.4MB / 16.6MB   4.3MB / 0B       12
[15:04:43] 581d41f04dcc   dev-peer2.org3.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.641MiB / 2GiB       0.32%     42.9MB / 21.7MB   3.98MB / 0B      12
[15:04:43] 58459e16b961   dev-peer2.org2.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.945MiB / 2GiB       0.29%     43.4MB / 22MB     3.72MB / 0B      12
[15:04:43] 35431a70e963   dev-peer1.org1.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.953MiB / 2GiB       0.24%     3.56MB / 3.82MB   2.02MB / 0B      12
[15:04:43] 113f0349b911   dev-peer1.org2.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.801MiB / 2GiB       0.23%     3.55MB / 3.81MB   2.27MB / 0B      12
[15:04:43] b023b5612595   dev-peer2.org3.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.789MiB / 2GiB       0.23%     3.56MB / 3.82MB   2.61MB / 0B      12
[15:04:43] 325f2e21fedb   dev-peer2.org1.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     5.898MiB / 2GiB       0.29%     3.56MB / 3.82MB   2.06MB / 0B      12
[15:04:43] cfc890e52c31   dev-peer2.org2.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.551MiB / 2GiB       0.22%     3.56MB / 3.82MB   2.11MB / 0B      12
[15:04:43] a46281cd51fc   dev-peer1.org3.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.543MiB / 2GiB       0.22%     3.55MB / 3.81MB   2.49MB / 0B      12
[15:04:43] a5fb9948b370   network2                                                                                                              0.00%     65.82MiB / 15.49GiB   0.42%     294MB / 241MB     18.4MB / 431MB   1
[15:04:43] d9e8b09ffdd3   ca1.org3.identity.com                                                                                                 0.00%     4.016MiB / 15.49GiB   0.03%     114kB / 0B        69.6kB / 352kB   13
[15:04:43] 6df00249836c   ca1.org2.identity.com                                                                                                 0.00%     3.895MiB / 15.49GiB   0.02%     113kB / 0B        127kB / 352kB    13
[15:04:43] 55e5f3ae2c46   ca1.org1.identity.com                                                                                                 0.00%     4.027MiB / 15.49GiB   0.03%     113kB / 0B        852kB / 352kB    13
[15:04:43] 80356d8579e7   orderer3.identity.com                                                                                                 0.71%     40.21MiB / 15.49GiB   0.25%     806MB / 887MB     3.69MB / 271MB   15
[15:04:43] 0d70ef5caadc   orderer2.identity.com                                                                                                 1.17%     42.89MiB / 15.49GiB   0.27%     1.46GB / 1.53GB   5.59MB / 274MB   15
[15:04:43] 05b342d7b3f5   orderer1.identity.com                                                                                                 0.71%     33.9MiB / 15.49GiB    0.21%     800MB / 809MB     4.37MB / 270MB   15
[15:04:43] a0c0c45b9872   peer2.org3.identity.com                                                                                               3.65%     136.9MiB / 15.49GiB   0.86%     2.24GB / 2.26GB   14.3MB / 513MB   15
[15:04:43] 8faec6f34f3c   peer1.org3.identity.com                                                                                               3.96%     133.4MiB / 15.49GiB   0.84%     2.27GB / 2.21GB   16.6MB / 521MB   15
[15:04:43] 337e8f6db09e   peer2.org2.identity.com                                                                                               9.78%     142MiB / 15.49GiB     0.90%     2.27GB / 2.19GB   21.9MB / 577MB   15
[15:04:43] 5e74419647c4   peer1.org2.identity.com                                                                                               7.00%     141.3MiB / 15.49GiB   0.89%     2.29GB / 2.31GB   22MB / 572MB     16
[15:04:43] 865404ecb048   peer2.org1.identity.com                                                                                               7.55%     144.7MiB / 15.49GiB   0.91%     2.32GB / 2.25GB   25.2MB / 575MB   15
[15:04:43] c749ab6484ff   peer1.org1.identity.com                                                                                               3.70%     145.9MiB / 15.49GiB   0.92%     2.45GB / 3.83GB   22.9MB / 576MB   15
[15:04:43] dbd9808b2b8f   peer2.org3.identity.com.couchdb                                                                                       0.55%     83.62MiB / 15.49GiB   0.53%     72.2MB / 75MB     95.4MB / 1.9GB   35
[15:04:43] 6e440a11eb1b   peer1.org3.identity.com.couchdb                                                                                       0.20%     87.57MiB / 15.49GiB   0.55%     72.3MB / 75.1MB   98.6MB / 1.9GB   35
[15:04:43] ab4dcccc1078   peer2.org2.identity.com.couchdb                                                                                       2.03%     88.43MiB / 15.49GiB   0.56%     86.8MB / 90.4MB   105MB / 2.28GB   35
[15:04:43] 1bacac19a36b   peer1.org2.identity.com.couchdb                                                                                       1.18%     83.6MiB / 15.49GiB    0.53%     86.8MB / 90.3MB   109MB / 2.28GB   35
[15:04:43] 4b48fbc96661   peer2.org1.identity.com.couchdb                                                                                       2.89%     91.42MiB / 15.49GiB   0.58%     86.7MB / 90.3MB   102MB / 2.28GB   35
[15:04:43] 3f8cbf795527   peer1.org1.identity.com.couchdb                                                                                       0.70%     96.65MiB / 15.49GiB   0.61%     108MB / 137MB     115MB / 2.28GB   35
[15:04:43] [2J[HCONTAINER ID   NAME                                                                                                                  CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
[15:04:43] 18bb2f15dfb7   explorer.network2                                                                                                     1.63%     106.8MiB / 15.49GiB   0.67%     2.33GB / 733MB    65.5MB / 334MB   35
[15:04:43] 3b0fdb8b1df2   explorerdb.network2                                                                                                   1.70%     51.02MiB / 15.49GiB   0.32%     190MB / 637MB     7.1MB / 1.34GB   9
[15:04:43] ec7b8640253d   dev-peer1.org3.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.961MiB / 2GiB       0.29%     65.7MB / 27.8MB   3.7MB / 0B       13
[15:04:43] b8a8246aec46   dev-peer2.org1.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.324MiB / 2GiB       0.31%     86.8MB / 32.7MB   3.76MB / 0B      12
[15:04:43] 934735486d7b   dev-peer1.org2.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.957MiB / 2GiB       0.29%     64.7MB / 27.2MB   3.66MB / 0B      12
[15:04:43] 74758e0a679d   dev-peer1.org1.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.406MiB / 2GiB       0.31%     21.4MB / 16.6MB   4.3MB / 0B       12
[15:04:43] 581d41f04dcc   dev-peer2.org3.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     6.641MiB / 2GiB       0.32%     42.9MB / 21.7MB   3.98MB / 0B      12
[15:04:43] 58459e16b961   dev-peer2.org2.identity.com-identitychaincode2_1.0-db01f16dbc530a8776093f66fbf782e845f2199fef5f922b5aab794c305ca310   0.00%     5.945MiB / 2GiB       0.29%     43.4MB / 22MB     3.72MB / 0B      12
[15:04:43] 35431a70e963   dev-peer1.org1.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.953MiB / 2GiB       0.24%     3.56MB / 3.82MB   2.02MB / 0B      12
[15:04:43] 113f0349b911   dev-peer1.org2.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.801MiB / 2GiB       0.23%     3.55MB / 3.81MB   2.27MB / 0B      12
[15:04:43] b023b5612595   dev-peer2.org3.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.789MiB / 2GiB       0.23%     3.56MB / 3.82MB   2.61MB / 0B      12
[15:04:43] 325f2e21fedb   dev-peer2.org1.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     5.898MiB / 2GiB       0.29%     3.56MB / 3.82MB   2.06MB / 0B      12
[15:04:43] cfc890e52c31   dev-peer2.org2.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.551MiB / 2GiB       0.22%     3.56MB / 3.82MB   2.11MB / 0B      12
[15:04:43] a46281cd51fc   dev-peer1.org3.identity.com-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26               0.00%     4.543MiB / 2GiB       0.22%     3.55MB / 3.81MB   2.49MB / 0B      12
[15:04:43] a5fb9948b370   network2                                                                                                              0.00%     65.82MiB / 15.49GiB   0.42%     294MB / 241MB     18.4MB / 431MB   1
[15:04:43] d9e8b09ffdd3   ca1.org3.identity.com                                                                                                 0.00%     4.016MiB / 15.49GiB   0.03%     114kB / 0B        69.6kB / 352kB   13
[15:04:43] 6df00249836c   ca1.org2.identity.com                                                                                                 0.00%     3.895MiB / 15.49GiB   0.02%     113kB / 0B        127kB / 352kB    13
[15:04:43] 55e5f3ae2c46   ca1.org1.identity.com                                                                                                 0.00%     4.027MiB / 15.49GiB   0.03%     113kB / 0B        852kB / 352kB    13
[15:04:43] 80356d8579e7   orderer3.identity.com                                                                                                 0.71%     40.21MiB / 15.49GiB   0.25%     806MB / 887MB     3.69MB / 271MB   15
[15:04:43] 0d70ef5caadc   orderer2.identity.com                                                                                                 1.17%     42.89MiB / 15.49GiB   0.27%     1.46GB / 1.53GB   5.59MB / 274MB   15
[15:04:43] 05b342d7b3f5   orderer1.identity.com                                                                                                 0.71%     33.9MiB / 15.49GiB    0.21%     800MB / 809MB     4.37MB / 270MB   15
[15:04:43] a0c0c45b9872   peer2.org3.identity.com                                                                                               3.65%     136.9MiB / 15.49GiB   0.86%     2.24GB / 2.26GB   14.3MB / 513MB   15
[15:04:43] 8faec6f34f3c   peer1.org3.identity.com                                                                                               3.96%     133.4MiB / 15.49GiB   0.84%     2.27GB / 2.21GB   16.6MB / 521MB   15
